longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.33,37.98,32.0,1967.0,348.0,1144.0,364.0,4.4135,150100.0,3.0
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,130800.0,3.0
-122.34,37.97,19.0,2237.0,580.0,1438.0,551.0,2.3382,120700.0,3.0
-122.33,37.96,46.0,1222.0,236.0,819.0,251.0,3.9118,129400.0,3.0
-122.35,37.96,36.0,2191.0,531.0,1563.0,524.0,2.5164,114200.0,3.0
-122.35,37.96,29.0,1899.0,524.0,1357.0,443.0,1.875,97200.0,3.0
-122.35,37.96,35.0,1326.0,346.0,1023.0,295.0,2.0724,97700.0,3.0
-122.35,37.95,31.0,2449.0,595.0,1801.0,548.0,2.6328,110300.0,3.0
-122.35,37.96,34.0,1428.0,335.0,1272.0,319.0,2.5461,93900.0,3.0
-122.36,37.96,30.0,950.0,317.0,1073.0,280.0,1.8664,107800.0,3.0
-122.32,37.96,25.0,1728.0,403.0,934.0,412.0,3.375,133700.0,3.0
-122.32,37.96,34.0,2070.0,357.0,784.0,294.0,4.0417,182800.0,3.0
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,146100.0,3.0
-122.33,37.95,22.0,2099.0,569.0,1135.0,509.0,2.1915,120800.0,3.0
-122.34,37.96,15.0,6487.0,1717.0,3408.0,1560.0,2.1991,133300.0,3.0
-122.34,37.96,33.0,1817.0,441.0,1220.0,389.0,2.5382,103600.0,3.0
-122.32,37.94,38.0,2751.0,522.0,1390.0,489.0,3.7277,165100.0,3.0
-122.32,37.94,46.0,1901.0,295.0,833.0,352.0,5.5196,210800.0,3.0
-122.32,37.93,40.0,1141.0,213.0,434.0,196.0,3.9464,186900.0,3.0
-122.33,37.95,42.0,1627.0,336.0,848.0,316.0,3.7708,144600.0,3.0
-122.33,37.94,45.0,1226.0,279.0,590.0,260.0,2.8833,140400.0,3.0
-122.33,37.94,47.0,1882.0,361.0,797.0,342.0,3.5848,140800.0,3.0
-122.33,37.94,43.0,1876.0,389.0,807.0,377.0,3.1571,141600.0,3.0
-122.33,37.94,42.0,1695.0,345.0,719.0,334.0,3.9417,139100.0,3.0
-122.33,37.94,44.0,1769.0,332.0,828.0,309.0,4.0526,150800.0,3.0
-122.34,37.95,45.0,1128.0,240.0,702.0,270.0,3.6719,134100.0,3.0
-122.33,37.95,45.0,1585.0,329.0,981.0,373.0,3.0313,135800.0,3.0
-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,142600.0,3.0
-122.34,37.95,44.0,1675.0,317.0,806.0,311.0,3.0694,135300.0,3.0
-122.34,37.95,44.0,1788.0,368.0,933.0,329.0,2.875,133400.0,3.0
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,135100.0,3.0
-122.34,37.95,38.0,1340.0,298.0,766.0,241.0,3.2833,111700.0,3.0
-122.35,37.95,45.0,2142.0,431.0,1318.0,431.0,3.0737,111600.0,3.0
-122.35,37.95,42.0,1485.0,290.0,971.0,303.0,3.6094,114600.0,3.0
-122.36,37.95,38.0,1042.0,289.0,773.0,248.0,2.7714,104700.0,3.0
-122.34,37.94,47.0,2313.0,433.0,947.0,430.0,3.942,143300.0,3.0
-122.34,37.94,44.0,1917.0,444.0,936.0,435.0,2.7391,140300.0,3.0
-122.34,37.94,31.0,1611.0,455.0,786.0,411.0,1.681,145500.0,3.0
-122.34,37.94,42.0,2206.0,451.0,989.0,444.0,3.125,143900.0,3.0
-122.35,37.94,45.0,2112.0,493.0,1406.0,452.0,2.3456,105200.0,3.0
-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,105200.0,3.0
-122.35,37.94,47.0,1275.0,275.0,844.0,273.0,2.8967,95600.0,3.0
-122.36,37.95,38.0,1066.0,248.0,729.0,286.0,1.5139,81700.0,3.0
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,79000.0,3.0
-122.36,37.94,27.0,844.0,249.0,583.0,265.0,0.9687,105800.0,3.0
-122.36,37.94,26.0,1540.0,343.0,1007.0,338.0,1.3365,72900.0,3.0
-122.36,37.94,41.0,2591.0,585.0,1638.0,462.0,1.822,79700.0,3.0
-122.37,37.94,49.0,969.0,229.0,599.0,195.0,1.3167,71600.0,3.0
-122.35,37.93,19.0,1334.0,366.0,1048.0,316.0,1.7865,88000.0,3.0
-122.35,37.93,28.0,1995.0,488.0,1182.0,439.0,2.3352,84300.0,3.0
-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,79400.0,3.0
-122.36,37.93,17.0,1258.0,254.0,885.0,229.0,3.05,121600.0,3.0
-122.37,37.94,40.0,1064.0,266.0,912.0,239.0,1.0521,69100.0,3.0
-122.37,37.93,45.0,3150.0,756.0,1798.0,749.0,1.75,37900.0,3.0
-122.38,37.91,18.0,3507.0,711.0,1224.0,676.0,5.0524,269800.0,3.0
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,274500.0,3.0
-122.41,37.94,52.0,154.0,33.0,89.0,38.0,3.2875,275000.0,3.0
-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,95000.0,3.0
-122.35,37.93,39.0,2002.0,416.0,1166.0,395.0,1.7257,91500.0,3.0
-122.36,37.93,44.0,1891.0,449.0,1047.0,432.0,1.7727,86100.0,3.0
-122.36,37.93,42.0,1796.0,389.0,1107.0,372.0,1.9375,87000.0,3.0
-122.37,37.93,37.0,709.0,190.0,644.0,174.0,0.8641,84200.0,3.0
-122.33,37.91,36.0,1954.0,513.0,1437.0,440.0,1.125,93800.0,3.0
-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,94000.0,3.0
-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,104200.0,3.0
-122.35,37.91,4.0,2851.0,798.0,1285.0,712.0,4.2895,186800.0,3.0
-122.33,37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,90300.0,3.0
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,111500.0,3.0
-122.34,37.93,32.0,2389.0,652.0,1672.0,584.0,1.4423,88300.0,3.0
-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,112100.0,3.0
-122.35,37.93,41.0,268.0,75.0,198.0,82.0,3.2222,156300.0,3.0
-122.32,37.92,29.0,2304.0,399.0,1377.0,454.0,5.0187,140600.0,3.0
-122.33,37.92,26.0,3887.0,779.0,2512.0,740.0,2.2301,122400.0,3.0
-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674,129100.0,3.0
-122.32,37.91,34.0,2669.0,647.0,1341.0,555.0,2.6399,119600.0,3.0
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,167800.0,3.0
-122.31,37.91,43.0,2549.0,511.0,1060.0,528.0,3.6417,178400.0,3.0
-122.31,37.91,45.0,3924.0,834.0,1992.0,773.0,4.1146,177800.0,3.0
-122.31,37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,286500.0,3.0
-122.31,37.93,36.0,2403.0,408.0,917.0,404.0,5.0399,253400.0,3.0
-122.32,37.93,40.0,3056.0,489.0,1103.0,481.0,5.1067,247300.0,3.0
-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,267700.0,3.0
-122.3,37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,321600.0,3.0
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,288200.0,3.0
-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516,401000.0,3.0
-122.3,37.93,34.0,2254.0,357.0,715.0,306.0,4.5,304000.0,3.0
-122.31,37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,261900.0,3.0
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,22500.0,3.0
-122.31,37.92,30.0,1014.0,236.0,537.0,204.0,2.8456,183300.0,3.0
-122.31,37.92,38.0,1250.0,236.0,631.0,279.0,3.724,220100.0,3.0
-122.31,37.92,12.0,1895.0,600.0,983.0,519.0,2.5,195800.0,3.0
-122.32,37.92,22.0,1119.0,220.0,565.0,199.0,3.3594,186900.0,3.0
-122.31,37.92,43.0,2116.0,407.0,900.0,361.0,4.1587,212200.0,3.0
-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,239000.0,3.0
-122.31,37.91,31.0,1432.0,348.0,681.0,348.0,2.7243,218100.0,3.0
-122.3,37.91,39.0,2686.0,569.0,1159.0,559.0,2.9441,200400.0,3.0
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,209100.0,3.0
-122.3,37.9,37.0,2125.0,489.0,912.0,462.0,2.9219,217200.0,3.0
-122.3,37.9,41.0,2053.0,435.0,873.0,415.0,3.4091,223000.0,3.0
-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,141700.0,3.0
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,162500.0,3.0
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,311400.0,3.0
-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,263200.0,3.0
-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,262000.0,3.0
-122.29,37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,273700.0,3.0
-122.29,37.9,52.0,2657.0,500.0,1131.0,489.0,4.4286,234900.0,3.0
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,358500.0,3.0
-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,333700.0,3.0
-122.28,37.9,52.0,1369.0,249.0,490.0,248.0,4.1212,287500.0,3.0
-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.828,324400.0,3.0
-122.27,37.91,47.0,1930.0,315.0,692.0,296.0,6.3669,315500.0,3.0
-122.28,37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,331200.0,3.0
-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109400.0,4.0
-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,85800.0,4.0
-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,73200.0,4.0
-124.21,41.77,17.0,3461.0,722.0,1947.0,647.0,2.5795,68400.0,4.0
-124.19,41.78,15.0,3140.0,714.0,1645.0,640.0,1.6654,74600.0,4.0
-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,78300.0,4.0
-124.21,41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,66900.0,4.0
-124.17,41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,105900.0,4.0
-124.16,41.74,15.0,2715.0,569.0,1532.0,530.0,2.1829,69500.0,4.0
-124.14,41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,122400.0,4.0
-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,75000.0,4.0
-124.3,41.84,17.0,2677.0,531.0,1244.0,456.0,3.0313,103600.0,4.0
-124.15,41.81,17.0,3276.0,628.0,3546.0,585.0,2.2868,103100.0,4.0
-123.91,41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0,0.0
-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,116700.0,0.0
-123.92,41.54,22.0,2920.0,636.0,1382.0,499.0,2.0202,71100.0,4.0
-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,212500.0,1.0
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,91300.0,1.0
-119.95,38.94,24.0,2180.0,517.0,755.0,223.0,2.5875,173400.0,1.0
-119.93,38.94,27.0,1709.0,408.0,97.0,44.0,2.4917,200000.0,1.0
-119.97,38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,84600.0,1.0
-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0,1.0
-119.96,38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,104200.0,1.0
-119.94,38.92,24.0,1258.0,216.0,235.0,96.0,4.6,136800.0,1.0
-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,109700.0,1.0
-119.98,38.94,23.0,1564.0,298.0,339.0,147.0,4.0417,99300.0,1.0
-119.99,38.94,22.0,3119.0,640.0,786.0,351.0,3.0806,118500.0,1.0
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0,1.0
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,90400.0,1.0
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,89600.0,1.0
-120.0,38.93,17.0,8005.0,1382.0,999.0,383.0,3.9722,313400.0,1.0
-120.01,38.93,22.0,3080.0,610.0,1045.0,425.0,2.996,126100.0,1.0
-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,126600.0,1.0
-120.02,38.91,22.0,2138.0,493.0,829.0,330.0,2.2056,107200.0,1.0
-120.02,38.92,24.0,1194.0,246.0,414.0,151.0,3.2396,101900.0,1.0
-120.01,38.91,27.0,968.0,191.0,283.0,143.0,2.0938,94400.0,1.0
-120.01,38.91,17.0,2732.0,609.0,1005.0,499.0,1.9851,86700.0,1.0
-120.01,38.89,24.0,1669.0,422.0,589.0,281.0,3.0089,100800.0,1.0
-120.0,38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,114100.0,1.0
-119.98,38.9,16.0,3109.0,572.0,885.0,334.0,3.5,134700.0,1.0
-119.92,38.91,15.0,3831.0,625.0,984.0,328.0,5.0718,162500.0,1.0
-120.0,38.87,12.0,1437.0,268.0,395.0,144.0,4.225,127600.0,1.0
-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,109700.0,1.0
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,121400.0,1.0
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0,1.0
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,118800.0,1.0
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0,1.0
-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,126000.0,1.0
-120.16,39.01,16.0,1463.0,264.0,54.0,26.0,4.975,206300.0,1.0
-120.06,39.01,19.0,2967.0,528.0,112.0,48.0,4.0714,437500.0,1.0
-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,500001.0,1.0
-120.97,38.91,7.0,4341.0,716.0,1978.0,682.0,4.8311,172200.0,1.0
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0,1.0
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0,1.0
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0,1.0
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0,1.0
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0,1.0
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,87500.0,1.0
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,95500.0,1.0
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,173400.0,1.0
-121.06,38.7,9.0,13255.0,1739.0,5001.0,1627.0,6.314,228900.0,1.0
-120.99,38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,172500.0,1.0
-121.02,38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,198900.0,1.0
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0,1.0
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,163300.0,1.0
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0,1.0
-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,217100.0,1.0
-120.96,38.66,11.0,2339.0,436.0,1062.0,380.0,3.9036,180800.0,1.0
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,300600.0,1.0
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0,1.0
-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,202800.0,1.0
-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,196300.0,1.0
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0,1.0
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0,1.0
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0,1.0
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0,1.0
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0,1.0
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0,1.0
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0,1.0
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0,1.0
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0,1.0
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0,1.0
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,1.0
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0,1.0
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0,1.0
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0,1.0
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0,1.0
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0,1.0
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,117500.0,1.0
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0,1.0
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0,1.0
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0,1.0
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,1.0
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0,1.0
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,1.0
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0,1.0
-120.85,38.69,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,141400.0,1.0
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0,1.0
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,56700.0,1.0
-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,1.0
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0,1.0
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,1.0
-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,44800.0,1.0
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50400.0,1.0
-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,59200.0,1.0
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53000.0,1.0
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,47700.0,1.0
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,1.0
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,52600.0,1.0
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,90300.0,1.0
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,56400.0,1.0
-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,39600.0,1.0
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,51800.0,1.0
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,46700.0,1.0
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,1.0
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,1.0
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,73900.0,1.0
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,53000.0,1.0
-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,53500.0,1.0
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,52800.0,1.0
-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,57800.0,1.0
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,49500.0,1.0
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51300.0,1.0
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,52500.0,1.0
-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,34400.0,1.0
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,44100.0,1.0
-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,61800.0,1.0
-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,60600.0,1.0
-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,50800.0,1.0
-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304,58500.0,1.0
-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,60800.0,1.0
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,52600.0,1.0
-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,45500.0,1.0
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,1.0
-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,50000.0,1.0
-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,93100.0,1.0
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,120300.0,1.0
-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0,1.0
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,117900.0,1.0
-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,121600.0,1.0
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,153800.0,1.0
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,1.0
-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,65900.0,1.0
-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,89500.0,1.0
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,54200.0,1.0
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91600.0,1.0
-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,70400.0,1.0
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,88300.0,1.0
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74200.0,1.0
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92300.0,1.0
-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,110400.0,1.0
-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,65300.0,1.0
-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,92600.0,1.0
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,66700.0,1.0
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,68400.0,1.0
-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,96000.0,1.0
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,96700.0,1.0
-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,72000.0,1.0
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,48800.0,1.0
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,55600.0,1.0
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,67900.0,1.0
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,54200.0,1.0
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971,66900.0,1.0
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,68500.0,1.0
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,69200.0,1.0
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,58400.0,1.0
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,57100.0,1.0
-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,78400.0,1.0
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,56100.0,1.0
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,51300.0,1.0
-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1.2937,52000.0,1.0
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,49800.0,1.0
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,53400.0,1.0
-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1.2545,45500.0,1.0
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,49100.0,1.0
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,56000.0,1.0
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,49400.0,1.0
-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3.3125,70100.0,1.0
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,50800.0,1.0
-119.74,36.75,47.0,2236.0,418.0,1042.0,397.0,2.9545,59600.0,1.0
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,55600.0,1.0
-119.75,36.74,39.0,1740.0,351.0,1098.0,347.0,1.8958,51300.0,1.0
-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,1.9955,54200.0,1.0
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,55400.0,1.0
-119.74,36.76,36.0,912.0,216.0,842.0,219.0,1.4766,52800.0,1.0
-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,59800.0,1.0
-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278,44500.0,1.0
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,71300.0,1.0
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,86900.0,1.0
-119.73,36.74,14.0,6202.0,1551.0,5561.0,1435.0,1.6073,64700.0,1.0
-119.73,36.75,39.0,1745.0,321.0,901.0,303.0,3.1719,67900.0,1.0
-119.7,36.75,11.0,3626.0,779.0,1819.0,731.0,2.4956,87500.0,1.0
-119.71,36.74,18.0,8099.0,1670.0,4476.0,1514.0,2.4728,88300.0,1.0
-119.71,36.76,28.0,2675.0,527.0,1392.0,521.0,2.3108,72000.0,1.0
-119.71,36.77,11.0,5112.0,1384.0,2487.0,1243.0,2.1461,75900.0,1.0
-119.71,36.8,17.0,2056.0,366.0,1259.0,367.0,3.9338,84700.0,1.0
-119.7,36.8,31.0,1746.0,321.0,1186.0,360.0,2.6932,66400.0,1.0
-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,72800.0,1.0
-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,71500.0,1.0
-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2.6767,87500.0,1.0
-119.73,36.77,24.0,4410.0,939.0,2362.0,862.0,2.9406,73000.0,1.0
-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2.5737,76900.0,1.0
-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2.4405,74300.0,1.0
